jobid,node_hours,queue_state,load,#nodes,rem_node-hours
11919,0.0,0.088,0.157,0.014,0.057
11920,0.0,0.092,0.157,0.014,0.057
11921,0.0,0.092,0.129,0.007,0.057
11923,0.0,0.003,0.171,0.014,0.057
11924,0.0,0.007,0.171,0.014,0.057
11925,0.0,0.01,0.171,0.014,0.057
11926,0.0,0.013,0.171,0.014,0.057
11927,0.0,0.016,0.171,0.014,0.057
11928,0.0,0.02,0.171,0.014,0.057
11929,0.0,0.023,0.171,0.014,0.057
11930,0.0,0.026,0.171,0.014,0.057
11931,0.0,0.029,0.171,0.014,0.057
11932,0.0,0.033,0.171,0.014,0.057
11933,0.0,0.036,0.171,0.014,0.057
11934,0.0,0.039,0.171,0.014,0.057
11935,0.0,0.042,0.171,0.014,0.057
11936,0.0,0.046,0.171,0.014,0.057
11937,0.0,0.046,0.171,0.014,0.057
11938,0.0,0.046,0.171,0.014,0.057
11939,0.0,0.049,0.171,0.014,0.057
11940,0.0,0.052,0.171,0.014,0.057
11941,0.0,0.056,0.157,0.014,0.057
11942,0.0,0.059,0.157,0.014,0.057
11943,0.0,0.062,0.157,0.014,0.057
11944,0.0,0.065,0.157,0.014,0.057
11945,0.0,0.069,0.157,0.014,0.057
11946,0.0,0.072,0.157,0.014,0.057
11947,0.0,0.075,0.157,0.014,0.057
11948,0.0,0.075,0.157,0.014,0.057
11949,0.0,0.078,0.157,0.014,0.057
11950,0.0,0.082,0.157,0.014,0.057
11951,0.0,0.085,0.157,0.014,0.057
11952,0.0,0.088,0.157,0.014,0.057
11953,0.0,0.003,0.243,0.014,0.057
11954,0.0,0.007,0.229,0.014,0.057
11955,0.0,0.01,0.229,0.014,0.057
11956,0.0,0.013,0.229,0.014,0.057
11957,0.0,0.016,0.229,0.014,0.057
11958,0.0,0.02,0.229,0.014,0.057
11959,0.0,0.023,0.229,0.014,0.057
11960,0.0,0.026,0.229,0.014,0.057
11961,0.0,0.029,0.214,0.014,0.057
11962,0.0,0.033,0.214,0.014,0.057
11963,0.0,0.036,0.214,0.014,0.057
11964,0.0,0.039,0.214,0.014,0.057
11965,0.0,0.042,0.214,0.014,0.057
11966,0.0,0.046,0.214,0.014,0.057
11967,0.0,0.049,0.214,0.014,0.057
11968,0.0,0.052,0.214,0.014,0.057
11969,0.0,0.056,0.214,0.014,0.057
11970,0.0,0.059,0.2,0.014,0.057
11971,0.0,0.062,0.2,0.014,0.057
11972,0.0,0.065,0.2,0.014,0.057
11973,0.0,0.069,0.2,0.014,0.057
11974,0.0,0.072,0.2,0.014,0.057
11975,0.0,0.075,0.2,0.014,0.057
11976,0.0,0.078,0.2,0.014,0.057
11977,0.0,0.082,0.186,0.014,0.057
11978,0.0,0.085,0.186,0.014,0.057
11979,0.0,0.088,0.186,0.014,0.057
11980,0.0,0.092,0.186,0.014,0.057
11981,0.0,0.078,0.229,0.014,0.057
11982,0.0,0.078,0.257,0.014,0.057
11983,0.0,0.003,0.257,0.014,0.057
11984,0.0,0.007,0.257,0.014,0.057
11985,0.0,0.01,0.257,0.014,0.057
11986,0.0,0.013,0.257,0.014,0.057
11987,0.0,0.016,0.257,0.014,0.057
11988,0.0,0.02,0.257,0.014,0.057
11989,0.0,0.023,0.257,0.014,0.057
11990,0.0,0.026,0.257,0.014,0.057
11991,0.0,0.029,0.257,0.014,0.057
11992,0.0,0.033,0.257,0.014,0.057
11993,0.0,0.036,0.257,0.014,0.057
11994,0.0,0.039,0.257,0.014,0.057
11995,0.0,0.042,0.257,0.014,0.057
11996,0.0,0.046,0.257,0.014,0.057
11997,0.0,0.049,0.257,0.014,0.057
11998,0.0,0.052,0.257,0.014,0.057
11999,0.0,0.056,0.257,0.014,0.057
12000,0.0,0.059,0.257,0.014,0.057
12001,0.0,0.062,0.257,0.014,0.057
12002,0.0,0.062,0.257,0.014,0.057
12003,0.0,0.065,0.257,0.014,0.057
12004,0.0,0.069,0.257,0.014,0.057
12005,0.0,0.072,0.257,0.014,0.057
12006,0.0,0.075,0.257,0.014,0.057
12007,0.0,0.078,0.257,0.014,0.057
12008,0.0,0.082,0.257,0.014,0.057
12009,0.0,0.085,0.257,0.014,0.057
12010,0.0,0.088,0.257,0.014,0.057
12011,0.0,0.088,0.271,0.014,0.057
12012,0.0,0.092,0.271,0.014,0.057
12042,0.0,0.046,0.229,0.014,0.057
12102,0.0,0.052,0.2,0.014,0.057
12131,0.0,0.052,0.186,0.014,0.057
12132,0.0,0.056,0.186,0.014,0.057
12133,0.0,0.003,0.171,0.014,0.057
12134,0.0,0.007,0.157,0.014,0.057
12135,0.0,0.01,0.157,0.014,0.057
12136,0.0,0.013,0.157,0.014,0.057
12137,0.0,0.016,0.157,0.014,0.057
12138,0.0,0.02,0.157,0.014,0.057
12139,0.0,0.023,0.157,0.014,0.057
12140,0.0,0.026,0.157,0.014,0.057
12141,0.0,0.029,0.157,0.014,0.057
12142,0.0,0.033,0.157,0.014,0.057
12143,0.0,0.036,0.157,0.014,0.057
12144,0.0,0.039,0.157,0.014,0.057
12145,0.0,0.042,0.129,0.014,0.057
12146,0.0,0.046,0.129,0.014,0.057
12147,0.0,0.049,0.129,0.014,0.057
12148,0.0,0.052,0.129,0.014,0.057
12149,0.0,0.056,0.129,0.014,0.057
12150,0.0,0.059,0.129,0.014,0.057
12220,0.0,0.062,0.129,0.014,0.057
12221,0.0,0.065,0.129,0.014,0.057
12222,0.0,0.069,0.129,0.014,0.057
12252,0.0,0.069,0.143,0.014,0.057
12360,0.001,0.003,0.229,0.042,0.057
12363,0.0,0.003,0.271,0.028,0.057
12373,0.0,0.003,0.157,0.028,0.057
12374,0.0,0.003,0.157,0.028,0.057
12375,0.0,0.003,0.157,0.056,0.057
12402,0.0,0.003,0.229,0.042,0.057
12453,0.0,0.003,0.171,0.113,0.058
12456,0.0,0.003,0.143,0.028,0.058
12528,0.0,0.003,0.121,0.007,0.058
12529,0.0,0.007,0.121,0.007,0.058
12530,0.0,0.007,0.129,0.007,0.058
12531,0.0,0.007,0.136,0.007,0.058
