jobid,node_hours,queue_state,load,#nodes,rem_node-hours
10583,0.0,0.025,0.725,0.028,0.072
10584,0.0,0.002,0.725,0.007,0.0
10585,0.002,0.025,0.71,0.007,0.07
10586,0.001,0.025,0.71,0.007,0.07
10587,0.0,0.002,0.715,0.007,0.0
10589,0.0,0.002,0.715,0.007,0.0
10591,0.003,0.025,0.715,0.007,0.069
10592,0.0,0.002,0.715,0.007,0.0
10593,0.0,0.002,0.715,0.014,0.0
10594,0.0,0.002,0.715,0.014,0.0
10595,0.0,0.002,0.674,0.014,0.0
10596,0.0,0.002,0.674,0.014,0.0
10597,0.0,0.002,0.674,0.014,0.0
10603,0.0,0.025,0.72,0.042,0.066
10604,0.0,0.025,0.689,0.042,0.066
10605,0.0,0.025,0.679,0.042,0.066
10607,0.0,0.025,0.668,0.042,0.065
10608,0.0,0.025,0.668,0.007,0.064
10609,0.0,0.025,0.668,0.007,0.063
10610,0.0,0.025,0.668,0.007,0.063
10611,0.0,0.025,0.668,0.042,0.063
10613,0.0,0.025,0.679,0.097,0.054
10614,0.013,0.027,0.679,0.097,0.053
10615,0.016,0.02,0.699,0.056,0.064
10616,0.02,0.022,0.699,0.056,0.064
10617,0.003,0.01,0.699,0.021,0.043
10618,0.001,0.02,0.715,0.042,0.062
10619,0.0,0.002,0.725,0.014,0.003
10620,0.0,0.002,0.715,0.007,0.003
10621,0.0,0.002,0.725,0.014,0.003
10622,0.02,0.022,0.715,0.056,0.061
10623,0.01,0.007,0.715,0.035,0.045
10624,0.0,0.002,0.715,0.014,0.003
10625,0.0,0.002,0.715,0.014,0.003
10626,0.0,0.002,0.715,0.014,0.003
10627,0.0,0.002,0.715,0.014,0.003
10628,0.013,0.01,0.715,0.056,0.045
10629,0.008,0.012,0.715,0.056,0.045
10630,0.0,0.002,0.725,0.014,0.003
10631,0.0,0.002,0.725,0.014,0.003
10632,0.0,0.002,0.715,0.007,0.003
10633,0.0,0.002,0.715,0.014,0.003
10634,0.0,0.002,0.725,0.014,0.003
10635,0.011,0.015,0.725,0.028,0.045
10636,0.0,0.002,0.715,0.014,0.003
10637,0.0,0.002,0.72,0.007,0.003
10638,0.0,0.002,0.715,0.014,0.003
10639,0.0,0.002,0.715,0.007,0.003
10641,0.0,0.002,0.715,0.014,0.003
10642,0.0,0.017,0.705,0.056,0.044
10643,0.013,0.025,0.705,0.056,0.059
10644,0.0,0.022,0.715,0.042,0.059
10645,0.012,0.015,0.715,0.056,0.045
10646,0.0,0.002,0.72,0.007,0.003
10647,0.0,0.002,0.715,0.007,0.003
10648,0.0,0.002,0.705,0.007,0.003
10649,0.0,0.002,0.71,0.014,0.003
10650,0.0,0.002,0.699,0.007,0.003
10651,0.0,0.002,0.72,0.028,0.003
10652,0.0,0.002,0.699,0.014,0.003
10653,0.0,0.002,0.699,0.028,0.003
10654,0.0,0.002,0.699,0.021,0.003
10655,0.0,0.002,0.699,0.021,0.003
10656,0.0,0.002,0.72,0.028,0.003
10657,0.0,0.002,0.705,0.007,0.003
10658,0.0,0.002,0.71,0.014,0.003
10659,0.0,0.002,0.715,0.021,0.003
10666,0.0,0.002,0.637,0.042,0.003
10683,0.0,0.002,0.699,0.007,0.003
10684,0.0,0.002,0.71,0.014,0.003
10685,0.0,0.002,0.699,0.028,0.003
10691,0.017,0.015,0.699,0.056,0.06
10692,0.0,0.017,0.699,0.049,0.06
10694,0.007,0.012,0.725,0.056,0.046
10695,0.0,0.007,0.715,0.056,0.065
10696,0.021,0.01,0.674,0.056,0.062
10698,0.0,0.015,0.674,0.097,0.062
10700,0.008,0.015,0.674,0.056,0.043
10702,0.0,0.002,0.684,0.028,0.003
10703,0.0,0.012,0.663,0.007,0.044
10704,0.019,0.017,0.668,0.056,0.06
10713,0.0,0.017,0.653,0.007,0.042
10714,0.0,0.002,0.658,0.007,0.003
10715,0.013,0.017,0.658,0.056,0.042
10716,0.0,0.017,0.658,0.007,0.061
10717,0.0,0.002,0.658,0.007,0.003
10718,0.0,0.02,0.658,0.056,0.042
10719,0.0,0.022,0.658,0.056,0.042
10720,0.0,0.025,0.658,0.056,0.042
10721,0.0,0.027,0.658,0.056,0.042
10722,0.0,0.029,0.658,0.056,0.042
10723,0.0,0.032,0.658,0.056,0.042
10724,0.0,0.034,0.658,0.056,0.042
10725,0.0,0.017,0.658,0.007,0.061
10727,0.003,0.037,0.658,0.028,0.042
10728,0.003,0.037,0.679,0.028,0.043
10729,0.001,0.039,0.679,0.014,0.043
10730,0.0,0.002,0.684,0.007,0.003
10731,0.002,0.017,0.684,0.007,0.06
10732,0.0,0.02,0.679,0.014,0.059
10733,0.001,0.005,0.658,0.035,0.018
10734,0.001,0.007,0.658,0.035,0.018
10735,0.001,0.02,0.668,0.056,0.059
10736,0.0,0.002,0.668,0.007,0.003
10737,0.001,0.022,0.674,0.007,0.059
10738,0.0,0.025,0.668,0.014,0.059
10739,0.003,0.025,0.668,0.007,0.059
10740,0.0,0.002,0.668,0.007,0.003
10741,0.0,0.002,0.668,0.007,0.003
10742,0.0,0.002,0.668,0.007,0.003
10743,0.008,0.027,0.668,0.056,0.043
10744,0.0,0.002,0.674,0.007,0.003
10745,0.0,0.002,0.674,0.007,0.003
10746,0.0,0.002,0.679,0.007,0.003
10747,0.0,0.002,0.679,0.007,0.003
10748,0.0,0.002,0.679,0.007,0.003
10749,0.0,0.027,0.674,0.007,0.058
10750,0.0,0.002,0.674,0.007,0.003
10751,0.0,0.002,0.674,0.007,0.003
10752,0.0,0.002,0.668,0.007,0.003
10753,0.0,0.002,0.674,0.007,0.003
10754,0.0,0.002,0.674,0.007,0.003
10755,0.0,0.002,0.668,0.007,0.003
10757,0.016,0.029,0.668,0.056,0.058
10758,0.0,0.002,0.668,0.007,0.003
10759,0.0,0.002,0.674,0.007,0.003
10760,0.0,0.002,0.674,0.007,0.003
10761,0.02,0.032,0.674,0.056,0.058
10762,0.0,0.002,0.674,0.007,0.003
10763,0.0,0.002,0.637,0.007,0.003
10769,0.0,0.002,0.637,0.007,0.003
10838,0.0,0.002,0.663,0.028,0.003
10937,0.0,0.002,0.637,0.028,0.025
10950,0.0,0.002,0.637,0.014,0.003
10984,0.0,0.002,0.637,0.014,0.021
10988,0.0,0.002,0.642,0.007,0.003
11071,0.0,0.002,0.642,0.014,0.003
11093,0.0,0.002,0.637,0.007,0.019
11096,0.0,0.002,0.642,0.014,0.003
11097,0.0,0.002,0.653,0.014,0.003
11132,0.0,0.002,0.648,0.056,0.003
11138,0.0,0.002,0.648,0.056,0.003
11662,0.0,0.002,0.642,0.014,0.003
11984,0.0,0.002,0.642,0.007,0.003
11985,0.0,0.002,0.637,0.007,0.003
12084,0.0,0.002,0.642,0.028,0.004
12097,0.0,0.002,0.637,0.007,0.004
12098,0.0,0.002,0.637,0.007,0.004
12100,0.0,0.002,0.637,0.007,0.004
12101,0.0,0.002,0.637,0.007,0.004
12104,0.0,0.002,0.637,0.007,0.004
12106,0.0,0.002,0.637,0.007,0.004
12108,0.0,0.002,0.637,0.007,0.004
12109,0.0,0.002,0.637,0.007,0.004
12110,0.0,0.002,0.637,0.007,0.004
12112,0.0,0.002,0.637,0.007,0.004
12113,0.0,0.002,0.637,0.007,0.004
12147,0.0,0.002,0.642,0.042,0.004
12149,0.0,0.002,0.642,0.042,0.004
12220,0.0,0.002,0.642,0.014,0.004
12225,0.0,0.002,0.637,0.014,0.004
12226,0.0,0.002,0.653,0.014,0.004
12228,0.0,0.002,0.642,0.014,0.004
